"Enhancer","Pvalue","Coeff","Exp_Pvalue","Trials","bh"
"mm10_chr10.77456491.77456991",0.664171765527919,-0.705167717217598,0.362,1000,0.66156655002879
"mm10_chr10.78487667.78488167",0.998888125927055,-0.000444334738653387,0.352,1000,0.66156655002879
"mm10_chr10.82795269.82795769",0.752046024444685,-0.11261084997028,0.343,1000,0.66156655002879
"mm10_chr10.82811769.82812269",0.802634170063609,-0.158475930286743,0.355,1000,0.66156655002879
"mm10_chr10.83049016.83049516",0.714544156711107,-0.15319643400077,0.197,1000,0.66156655002879
"mm10_chr10.83060021.83060521",0.999288026552596,-0.000226526247010186,0.58,1000,0.722877421262753
"mm10_chr10.83062270.83062770",0.749278250176261,-0.166287802587652,0.225,1000,0.66156655002879
"mm10_chr10.83095239.83095739",0.72976410493276,0.313912845185211,0.197,1000,0.66156655002879
"mm10_chr10.83101494.83101994",0.82400138950581,0.0941837624098828,0.46,1000,0.663218302330554
"mm10_chr10.83105853.83106353",0.997647957834185,0.000927125696206322,0.611,1000,0.744452009251229
"mm10_chr10.83107715.83108215",0.805126210529296,-0.0910214655668456,0.448,1000,0.66222841860669
"mm10_chr10.83108257.83108757",0.752324400368118,-0.133334129758156,0.344,1000,0.66156655002879
"mm10_chr10.83182470.83182970",0.807477635917064,-0.114800276195646,0.317,1000,0.66156655002879
"mm10_chr10.83202827.83203327",0.999086569133016,-0.000407477545415956,0.642,1000,0.766761317747078
"mm10_chr10.83819597.83820097",0.732316604187815,0.27945556523571,0.197,1000,0.66156655002879
"mm10_chr10.83895485.83895985",0.713156253274971,0.159871912081418,0.124,1000,0.66156655002879
"mm10_chr10.84026773.84027273",0.998276852725847,0.000578397861529999,0.417,1000,0.66156655002879
"mm10_chr10.84089120.84089620",0.772701834361638,0.0928267319462314,0.376,1000,0.66156655002879
"mm10_chr10.84229183.84229683",0.808109250755704,-0.104833401892602,0.224,1000,0.66156655002879
"mm10_chr10.84229689.84230189",0.897457583175311,-0.0380139738775871,0.263,1000,0.66156655002879
"mm10_chr10.84357908.84358408",0.832037162061262,-0.12849272254214,0.474,1000,0.666780040053405
"mm10_chr10.84371477.84371977",0.718548524401171,-0.144872122614855,0.281,1000,0.66156655002879
"mm10_chr10.84413184.84413684",0.747711231137172,-0.117610481465446,0.339,1000,0.66156655002879
"mm10_chr10.84416783.84417283",0.756530759268538,-0.174933582753079,0.353,1000,0.66156655002879
"mm10_chr10.84480634.84481134",0.863123792487788,-0.0731338360469544,0.412,1000,0.66156655002879
"mm10_chr10.84709082.84709582",0.999997922384641,-7.00413751364384e-07,0.992,1000,0.997919560806779
"mm10_chr10.84710033.84710533",0.677970262819031,-0.128714756361525,0.344,1000,0.66156655002879
"mm10_chr10.84960408.84960908",0.804906547318698,0.087482402821507,0.217,1000,0.66156655002879
"mm10_chr10.84961488.84961988",0.789485789547537,-0.113623628265566,0.43,1000,0.66156655002879
"mm10_chr10.84985916.84986416",0.827668045755484,-0.0913769564378305,0.336,1000,0.66156655002879
"mm10_chr10.85214848.85215348",0.759781242656582,-0.101064249234725,0.219,1000,0.66156655002879
"mm10_chr10.85220952.85221452",0.648547416379283,0.271428218853781,0.302,1000,0.66156655002879
"mm10_chr10.85221537.85222037",0.736661256595007,-0.188571970511411,0.261,1000,0.66156655002879
"mm10_chr10.85242685.85243185",0.745283007858271,0.23908608820592,0.594,1000,0.732554372873916
"mm10_chr10.85243577.85244077",0.643691673018826,-0.289651387938764,0.226,1000,0.66156655002879
"mm10_chr10.85244184.85244684",0.76316284045781,-0.144074548329379,0.272,1000,0.66156655002879
"mm10_chr10.85247192.85247692",0.806529686454072,-0.117341385376771,0.415,1000,0.66156655002879
"mm10_chr10.85254642.85255142",0.71473834258717,-0.313437865494421,0.206,1000,0.66156655002879
"mm10_chr10.85263516.85264016",0.722526871442279,0.133217328989307,0.257,1000,0.66156655002879
"mm10_chr10.85292992.85293492",0.999653520413652,0.000149937811639678,0.706,1000,0.813878209730912
"mm10_chr10.85299417.85299917",0.712470017453581,-0.137234102742666,0.325,1000,0.66156655002879
"mm10_chr10.85338107.85338607",0.998221258817563,0.00102961009307215,0.352,1000,0.66156655002879
"mm10_chr10.85338631.85339131",0.989669148412549,-0.00635915516548199,0.371,1000,0.66156655002879
"mm10_chr10.85363046.85363546",0.782440764884676,-0.148944628251443,0.254,1000,0.66156655002879
"mm10_chr10.85412715.85413215",0.759008664076501,0.150264368701586,0.462,1000,0.663491587511181
"mm10_chr10.85438840.85439340",0.825054002656552,-0.127742894493065,0.296,1000,0.66156655002879
"mm10_chr10.85440781.85441281",0.991931140553398,-0.00368846549385956,0.474,1000,0.666780040053405
"mm10_chr10.85442512.85443012",0.802883677272664,-0.0853066881324754,0.415,1000,0.66156655002879
"mm10_chr10.85443905.85444405",0.98563087275531,-0.00777263322435516,0.507,1000,0.679466253279275
"mm10_chr10.85445224.85445724",0.765941576510764,0.191409086445717,0.188,1000,0.66156655002879
"mm10_chr10.85445967.85446467",0.841994271839863,-0.0775086200933063,0.43,1000,0.66156655002879
"mm10_chr10.85448022.85448522",0.997323812943349,-0.000835477776160247,0.311,1000,0.66156655002879
"mm10_chr10.85458916.85459416",0.717942390270943,-0.130016904868742,0.367,1000,0.66156655002879
"mm10_chr10.85462219.85462719",0.999544069757404,0.00021398428431267,0.584,1000,0.725770143752304
"mm10_chr10.85464056.85464556",0.999545802153138,0.000215093803017606,0.62,1000,0.751075021557919
"mm10_chr10.85465527.85466027",0.74010838254803,-0.123939873458965,0.453,1000,0.662754568626604
"mm10_chr10.85466064.85466564",0.781049674538226,-0.0963821692339231,0.417,1000,0.66156655002879
"mm10_chr10.85473899.85474399",0.756605714647299,0.132710388846422,0.279,1000,0.66156655002879
"mm10_chr10.85481077.85481577",0.999978502875113,9.7939604404822e-06,0.965,1000,0.98441620525854
"mm10_chr10.85497968.85498468",0.992093162087867,-0.00649533375237742,0.451,1000,0.662567145969499
"mm10_chr10.85505053.85505553",0.752106254244024,0.141436610937002,0.316,1000,0.66156655002879
"mm10_chr10.85508188.85508688",0.819638272870979,-0.10674380408074,0.386,1000,0.66156655002879
"mm10_chr10.85510106.85510606",0.999511220975543,-0.000452828191861486,0.731,1000,0.83349327020629
"mm10_chr10.85511961.85512461",0.748044328309364,-0.150599551628601,0.254,1000,0.66156655002879
"mm10_chr10.85517991.85518491",0.8757644093634,-0.0700760654396994,0.43,1000,0.66156655002879
"mm10_chr10.85519050.85519550",0.792672326342395,-0.237264776662685,0.329,1000,0.66156655002879
"mm10_chr10.85530461.85530961",0.999534544622888,0.000372249720028708,0.616,1000,0.748083996686237
"mm10_chr10.85553062.85553562",0.739826453646097,-0.145319021271387,0.375,1000,0.66156655002879
"mm10_chr10.85575839.85576339",0.793776647786855,-0.112591675538771,0.246,1000,0.66156655002879
"mm10_chr10.85678400.85678900",0.998797917378442,0.00048396399465724,0.556,1000,0.706280461155904
"mm10_chr10.86331564.86332064",0.72798099690947,-0.165622574524664,0.211,1000,0.66156655002879
"mm10_chr10.86339577.86340077",0.997751405082963,0.000518953111341449,0.332,1000,0.66156655002879
"mm10_chr10.86389948.86390448",0.718376343995756,0.124070073222818,0.312,1000,0.66156655002879
"mm10_chr10.86417885.86418385",0.68363376217338,0.252231177920455,0.129,1000,0.66156655002879
"mm10_chr10.86425640.86426140",0.683062882715019,0.182923168407137,0.197,1000,0.66156655002879
"mm10_chr10.86429571.86430071",0.999673119410511,0.000146349103319268,0.589,1000,0.728894255826757
"mm10_chr10.86439508.86440008",0.864436387952969,-0.107534961002468,0.192,1000,0.66156655002879
"mm10_chr10.86455228.86455728",0.99806799922975,-0.000823134912522711,0.546,1000,0.70019915560458
"mm10_chr10.86463757.86464257",0.999847321593318,8.03392496220568e-05,0.553,1000,0.704273929138022
"mm10_chr10.86971888.86972388",0.813387348108675,0.14981697094898,0.346,1000,0.66156655002879
"mm10_chr10.86974833.86975333",0.999612766586877,0.000112507936027671,0.554,1000,0.704935049250859
"mm10_chr10.86975987.86976487",0.774402545405602,-0.130390519364711,0.38,1000,0.66156655002879
"mm10_chr10.87122528.87123028",0.710850057089398,-0.160098572455852,0.31,1000,0.66156655002879
"mm10_chr10.87147807.87148307",0.99931413280378,-0.00170035635135063,0.648,1000,0.770868957730577
"mm10_chr10.87159693.87160193",0.999368230137097,0.000207287577286544,0.543,1000,0.698823879685472
"mm10_chr10.87446486.87446986",0.779064478414728,0.197041604220424,0.445,1000,0.66191101936844
"mm10_chr10.87649041.87649541",0.700916198006952,-0.284430498116219,0.17,1000,0.66156655002879
"mm10_chr10.87654056.87654556",0.780392994618907,-0.200513369421769,0.295,1000,0.66156655002879
"mm10_chr10.87816872.87817372",0.821692064521859,0.209928202501154,0.314,1000,0.66156655002879
"mm10_chr10.87893859.87894359",0.998619731408942,-0.000634444313882184,0.473,1000,0.666780040053405
"mm10_chr10.87927214.87927714",0.999700274465955,-0.000125583263825264,0.751,1000,0.849004694206009
"mm10_chr10.87974162.87974662",0.72339548225454,-0.141916869264589,0.238,1000,0.66156655002879
"mm10_chr10.88304243.88304743",0.999461981406087,0.000321795224645746,0.388,1000,0.66156655002879
"mm10_chr10.88327328.88327828",0.793526507612045,-0.115274399813595,0.434,1000,0.66156655002879
"mm10_chr10.88708605.88709105",0.803123564774789,-0.105743850198435,0.221,1000,0.66156655002879
"mm10_chr10.89077329.89077829",0.829183471192718,-0.0871362069048502,0.335,1000,0.66156655002879
"mm10_chr10.89096919.89097419",0.741407386101185,-0.141429611166665,0.37,1000,0.66156655002879
"mm10_chr10.89168864.89169364",0.61896706477166,-0.270568647084176,0.145,1000,0.66156655002879
"mm10_chr10.89188963.89189463",0.763559350116533,-0.330697878936577,0.149,1000,0.66156655002879
"mm10_chr10.89196715.89197215",0.999907008818724,-4.96431568158959e-05,0.905,1000,0.949820389105059
"mm10_chr10.89211018.89211518",0.801287865105229,-0.290784379882261,0.325,1000,0.66156655002879
"mm10_chr10.89280340.89280840",0.999621758341214,0.000208773961178826,0.718,1000,0.82354441231502
"mm10_chr10.89292455.89292955",0.863324020111392,-0.0673534338075891,0.399,1000,0.66156655002879
"mm10_chr10.89383394.89383894",0.77906965232196,0.173336984290835,0.239,1000,0.66156655002879
"mm10_chr10.89391709.89392209",0.99966715399878,0.000864567539266108,0.679,1000,0.793688947441409
"mm10_chr10.89913082.89913582",0.74396357710934,0.104592654097549,0.246,1000,0.66156655002879
"mm10_chr10.89943042.89943542",0.699185981807838,-0.193561901570033,0.093,1000,0.66156655002879
"mm10_chr10.90303220.90303720",0.999962935381996,-3.17714837551489e-05,0.92,1000,0.958788328387735
"mm10_chr10.90329688.90330188",0.725629068917472,-0.154238405280925,0.122,1000,0.66156655002879
"mm10_chr10.90380889.90381389",0.879170956743288,-0.115670560701237,0.451,1000,0.662567145969499
"mm10_chr10.90430912.90431412",0.694769752549823,0.190642466133875,0.083,1000,0.66156655002879
"mm10_chr10.90431834.90432334",0.999607379235559,-0.000355444833329295,0.571,1000,0.716774116683421
"mm10_chr10.90432371.90432871",0.999044408588711,0.00054493194888472,0.414,1000,0.66156655002879
"mm10_chr10.90441551.90442051",0.6842937227509,-0.200038822510515,0.147,1000,0.66156655002879
"mm10_chr10.90493407.90493907",0.810453640167721,-0.128610654346901,0.233,1000,0.66156655002879
"mm10_chr10.90494193.90494693",0.844474294867407,-0.0864646050909193,0.32,1000,0.66156655002879
"mm10_chr10.90494768.90495268",0.892865473220481,0.075569182258323,0.305,1000,0.66156655002879
"mm10_chr10.90546572.90547072",0.881445631900216,-0.0617105298560342,0.28,1000,0.66156655002879
"mm10_chr10.90679959.90680459",0.996828228201991,-0.00115548004177225,0.411,1000,0.66156655002879
"mm10_chr10.90690081.90690581",0.99980862122037,-8.78050654510901e-05,0.408,1000,0.66156655002879
"mm10_chr10.90704526.90705026",0.95594722320927,-0.0470907501433866,0.493,1000,0.673282080362929
"mm10_chr10.90718038.90718538",0.627640414501268,-0.219143790530402,0.058,1000,0.66156655002879
"mm10_chr10.90722840.90723340",0.887986721702987,-0.0541308322983218,0.427,1000,0.66156655002879
"mm10_chr10.90724070.90724570",0.746722840032686,-0.0944994412042509,0.398,1000,0.66156655002879
"mm10_chr10.90728177.90728677",0.810753785539079,-0.0827651902977109,0.27,1000,0.66156655002879
"mm10_chr10.90728688.90729188",0.99932274834221,0.000317262777401626,0.499,1000,0.675565531641503
"mm10_chr10.90749064.90749564",0.775367468809149,-0.148632120166966,0.327,1000,0.66156655002879
"mm10_chr10.90753094.90753594",0.884604664149043,-0.0568010324179935,0.501,1000,0.676453325857995
"mm10_chr10.90759922.90760422",0.913144808902428,0.0494503223200453,0.37,1000,0.66156655002879
"mm10_chr10.90770797.90771297",0.79227859110999,-0.104129755230643,0.265,1000,0.66156655002879
"mm10_chr10.90773677.90774177",0.732108207498707,-0.118175439970183,0.35,1000,0.66156655002879
"mm10_chr10.90788388.90788888",0.887344514615553,0.0804187009040108,0.291,1000,0.66156655002879
"mm10_chr10.90803038.90803538",0.753364765445629,-0.115772791139774,0.195,1000,0.66156655002879
"mm10_chr10.90850813.90851313",0.999335675273608,-0.000329151952695991,0.546,1000,0.70019915560458
"mm10_chr10.90852409.90852909",0.83515344930179,-0.077034244696553,0.548,1000,0.701403386227318
"mm10_chr10.90864429.90864929",0.674810191884014,-0.217880442203879,0.159,1000,0.66156655002879
"mm10_chr10.90865282.90865782",0.782506466857634,-0.0789683802942867,0.275,1000,0.66156655002879
"mm10_chr10.90869106.90869606",0.599703153972627,-0.209693504065795,0.073,1000,0.66156655002879
"mm10_chr10.90871785.90872285",0.80079191153517,-0.0916904779403171,0.388,1000,0.66156655002879
"mm10_chr10.90922858.90923358",0.999835928669624,-0.000108393375454052,0.819,1000,0.896131758291685
"mm10_chr10.90923640.90924140",0.999645959620876,0.000162774420693639,0.602,1000,0.738073890909091
"mm10_chr10.90932152.90932652",0.999975451959735,-1.68105086183274e-05,0.95,1000,0.976560260983567
"mm10_chr10.90935031.90935531",0.799901363522152,0.098248269855843,0.43,1000,0.66156655002879
"mm10_chr10.90937683.90938183",0.784341261576938,-0.128047758410263,0.337,1000,0.66156655002879
"mm10_chr10.90938580.90939080",0.838503819385751,-0.090082910099532,0.483,1000,0.669303686654885
"mm10_chr10.90942714.90943214",0.693480049204818,-0.208154929549962,0.252,1000,0.66156655002879
"mm10_chr10.90950932.90951432",0.773913094160937,-0.158943698918364,0.274,1000,0.66156655002879
"mm10_chr10.90953151.90953651",0.771067916848991,-0.117737603130857,0.375,1000,0.66156655002879
"mm10_chr10.90960298.90960798",0.999978383488063,9.66748954594767e-06,0.977,1000,0.990007874252397
"mm10_chr10.90964546.90965046",0.803413178823596,0.0957430586361407,0.349,1000,0.66156655002879
"mm10_chr10.90965366.90965866",0.831160636778198,0.0905957516897915,0.339,1000,0.66156655002879
"mm10_chr10.90968872.90969372",0.999920849843618,7.86651751902818e-05,0.903,1000,0.948814136125654
"mm10_chr10.91027479.91027979",0.997815022719407,-0.000719776196015724,0.439,1000,0.66156655002879
"mm10_chr10.91032275.91032775",0.92675308787534,0.0252931018395662,0.192,1000,0.66156655002879
"mm10_chr10.91236734.91237234",0.601564993451536,0.288863018493467,0.163,1000,0.66156655002879
"mm10_chr10.91271293.91271793",0.948226915252775,0.0222775014067557,0.282,1000,0.66156655002879
"mm10_chr10.91300012.91300512",0.999618034081049,-0.00103195524839082,0.571,1000,0.716774116683421
"mm10_chr10.91384330.91384830",0.832818537052858,0.0798394984220554,0.382,1000,0.66156655002879
"mm10_chr10.91430274.91430774",0.694080056455063,-0.157790620077915,0.316,1000,0.66156655002879
"mm10_chr10.91515501.91516001",0.999238819924461,-0.000409173082984375,0.549,1000,0.702096950386891
"mm10_chr10.91536797.91537297",0.821236750995453,0.076360144089529,0.471,1000,0.666340886203424
"mm10_chr10.91546084.91546584",0.782004041939737,-0.103551688879338,0.388,1000,0.66156655002879
"mm10_chr10.91572671.91573171",0.999014339795536,0.00100887500045901,0.213,1000,0.66156655002879
"mm10_chr10.91575445.91575945",0.656662406860882,-0.18895931306687,0.237,1000,0.66156655002879
"mm10_chr10.91613673.91614173",0.969298246860017,0.026292492807559,0.43,1000,0.66156655002879
"mm10_chr10.91621416.91621916",0.722017252570368,-0.147790556964835,0.268,1000,0.66156655002879
"mm10_chr10.91641189.91641689",0.775887164488152,0.144982402026004,0.358,1000,0.66156655002879
"mm10_chr10.91713394.91713894",0.736780773019864,0.159858147811429,0.228,1000,0.66156655002879
"mm10_chr10.91972999.91973499",0.800587554905906,-0.144557633185976,0.296,1000,0.66156655002879
"mm10_chr10.92162383.92162883",0.998958430890376,-0.000395013755046289,0.422,1000,0.66156655002879
"mm10_chr10.92358102.92358602",0.79856437661769,0.100412142277364,0.356,1000,0.66156655002879
"mm10_chr10.92865928.92866428",0.999694266363952,-0.000903133725226593,0.444,1000,0.661653215469613
"mm10_chr10.92966948.92967448",0.793554486757951,-0.138124037124366,0.44,1000,0.66156655002879
"mm10_chr10.93124202.93124702",0.79001336355739,-0.106591943838347,0.256,1000,0.66156655002879
"mm10_chr10.93129252.93129752",0.992267416520543,0.00477364815725719,0.553,1000,0.704273929138022
"mm10_chr10.93261255.93261755",0.999883017975552,-5.55680989743955e-05,0.814,1000,0.89248557770479
"mm10_chr10.93347431.93347931",0.807835067894517,-0.0855178072468404,0.481,1000,0.668538049303323
"mm10_chr10.93365265.93365765",0.999627650753273,-0.000216436048780091,0.766,1000,0.859249293009948
"mm10_chr10.93425639.93426139",0.621434890752657,-0.259401439702993,0.0339,10000,0.66156655002879
"mm10_chr10.93431054.93431554",0.847902487404017,-0.102216586805769,0.403,1000,0.66156655002879
"mm10_chr10.93672746.93673246",0.999998562924574,-4.9120354796648e-07,0.998,1000,1
"mm10_chr10.93679089.93679589",0.749385267374465,-0.145054583870495,0.288,1000,0.66156655002879
"mm10_chr10.93679954.93680454",0.999965292177838,-2.54414929629964e-05,0.947,1000,0.974724547424978
